timestamp,src_mac,dst_mac,in_port,out_port,packet_count,byte_count
1784202809.3512506,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,129,6942
1784202809.4137657,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,129,6954
1784202809.4149544,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,130,6996
1784202809.4674954,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,130,7008
1784202809.4695609,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,131,7050
1784202809.5302765,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,131,7062
1784202809.5329769,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,132,7104
1784202809.5952294,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,132,7116
1784202809.597533,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,133,7158
1784202809.6474288,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,133,7170
1784202809.6495275,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,134,7212
1784202809.6909354,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,134,7224
1784202809.6929977,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,135,7266
1784202809.7473347,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,135,7278
1784202809.7501547,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,136,7320
1784202809.7919118,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,136,7332
1784202809.793779,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,137,7374
1784202809.8335345,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,137,7386
1784202809.8349292,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,138,7428
1784202809.8834705,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,138,7440
1784202809.8853693,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,139,7482
1784202809.950943,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,139,7494
1784202809.9527514,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,140,7536
1784202810.0145748,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,140,7548
1784202810.0158567,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,141,7590
1784202810.0794735,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,141,7602
1784202810.081026,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,142,7644
1784202810.1398997,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,142,7656
1784202810.1422038,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,143,7698
1784202810.1865406,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,143,7710
1784202810.1885147,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,144,7752
1784202810.2356021,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,144,7764
1784202810.2376564,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,145,7806
1784202810.311742,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,145,7818
1784202810.31412,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,146,7860
1784202810.381301,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,146,7872
1784202810.382226,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,147,7914
1784202810.4350698,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,147,7926
1784202810.4367871,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,148,7968
1784202810.4758675,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,148,7980
1784202810.4774883,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,149,8022
1784202810.518789,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,149,8034
1784202810.5208256,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,150,8076
1784202810.570805,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,150,8088
1784202810.573254,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,151,8130
1784202810.6352625,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,151,8142
1784202810.6377084,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,152,8184
1784202810.6863656,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,152,8196
1784202810.6882186,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,153,8238
1784202810.739945,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,153,8250
1784202810.74242,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,154,8292
1784202810.8011365,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,154,8304
1784202810.8021278,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,155,8346
1784202810.837912,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,155,8358
1784202810.8395617,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,156,8400
1784202810.8742988,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,156,8412
1784202810.8760185,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,157,8454
1784202810.9296832,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,157,8466
1784202810.930896,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,158,8508
1784202810.9850698,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,158,8520
1784202810.985877,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,159,8562
1784202811.0333903,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,159,8574
1784202811.0345712,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,160,8616
1784202811.0908947,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,160,8628
1784202811.0929224,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,161,8670
1784202811.1348531,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,161,8682
1784202811.1363106,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,162,8724
1784202811.1824908,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,162,8736
1784202811.184506,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,163,8778
1784202811.2403164,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,163,8790
1784202811.242433,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,164,8832
1784202811.2812784,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,164,8844
1784202811.2822268,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,165,8886
1784202811.3384933,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,165,8898
1784202811.3400464,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,166,8940
1784202811.381329,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,166,8952
1784202811.3825717,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,167,8994
1784202811.433199,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,167,9006
1784202811.434088,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,168,9048
1784202811.4755642,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,168,9060
1784202811.4779108,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,169,9102
1784202811.5253065,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,169,9114
1784202811.5274687,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,170,9156
1784202811.5773094,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,170,9168
1784202811.578106,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,171,9210
1784202811.6298974,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,171,9222
1784202811.630875,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,172,9264
1784202811.6816537,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,172,9276
1784202811.683306,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,173,9318
1784202811.7214558,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,173,9330
1784202811.7230897,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,174,9372
1784202811.7732549,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,174,9384
1784202811.774559,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,175,9426
1784202811.8412278,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,175,9438
1784202811.842281,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,176,9480
1784202811.9056833,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,176,9492
1784202811.9072936,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,177,9534
1784202811.9491706,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,177,9546
1784202811.950366,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,178,9588
1784202812.0052738,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,178,9600
1784202812.0064473,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,179,9642
1784202812.0655975,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,179,9654
1784202812.0671813,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,180,9696
1784202812.1132462,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,180,9708
1784202812.1146958,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,181,9750
1784202812.1573925,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,181,9762
1784202812.1582198,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,182,9804
1784202812.2174501,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,182,9816
1784202812.2187138,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,183,9858
1784202812.2636654,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,183,9870
1784202812.2658215,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,184,9912
1784202812.301212,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,184,9924
1784202812.3024197,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,185,9966
1784202812.35337,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,185,9978
1784202812.35478,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,186,10020
1784202812.4106553,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,186,10032
1784202812.4124823,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,187,10074
1784202812.447322,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,187,10086
1784202812.4492946,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,188,10128
1784202812.485622,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,188,10140
1784202812.4870245,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,189,10182
1784202812.5350978,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,189,10194
1784202812.5375688,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,190,10236
1784202812.575966,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,190,10248
1784202812.5777042,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,191,10290
1784202812.6224456,2e:6a:d8:c7:e8:5e,1e:de:87:fc:f1:c1,3,2,191,10302
1784202812.6241179,1e:de:87:fc:f1:c1,2e:6a:d8:c7:e8:5e,2,3,192,10344
1784203429.6558704,ce:48:47:c6:e0:48,ca:54:1c:90:43:dd,2,1,1,42
1784203429.6792192,ca:54:1c:90:43:dd,ce:48:47:c6:e0:48,1,2,1,42
1784203429.6838906,ce:48:47:c6:e0:48,ca:54:1c:90:43:dd,2,1,2,84
1784203431.6650932,ca:54:1c:90:43:dd,ce:48:47:c6:e0:48,1,2,2,96
1784203431.6670842,ce:48:47:c6:e0:48,ca:54:1c:90:43:dd,2,1,3,138
1784203434.7221878,ce:48:47:c6:e0:48,ca:54:1c:90:43:dd,2,1,4,180
1784203434.7233906,ca:54:1c:90:43:dd,ce:48:47:c6:e0:48,1,2,3,138
1784203437.1046324,ca:54:1c:90:43:dd,ce:48:47:c6:e0:48,1,2,4,192
1784203437.1070457,ce:48:47:c6:e0:48,ca:54:1c:90:43:dd,2,1,5,234
1784203439.1235867,ca:54:1c:90:43:dd,ce:48:47:c6:e0:48,1,2,5,246
1784203439.124806,ce:48:47:c6:e0:48,ca:54:1c:90:43:dd,2,1,6,288
1784203447.2472198,ca:54:1c:90:43:dd,ce:48:47:c6:e0:48,1,2,6,300
1784203447.2484422,ce:48:47:c6:e0:48,ca:54:1c:90:43:dd,2,1,7,342
1784203450.2450268,ca:54:1c:90:43:dd,ce:48:47:c6:e0:48,1,2,7,354
1784203450.2472515,ce:48:47:c6:e0:48,ca:54:1c:90:43:dd,2,1,8,396
1784203454.5512474,ca:54:1c:90:43:dd,ce:48:47:c6:e0:48,1,2,8,408
1784203454.5526848,ce:48:47:c6:e0:48,ca:54:1c:90:43:dd,2,1,9,450
1784203465.0448673,ca:54:1c:90:43:dd,ce:48:47:c6:e0:48,1,2,9,450
1784203465.0460281,ce:48:47:c6:e0:48,ca:54:1c:90:43:dd,2,1,10,492
1784203467.3645644,ce:48:47:c6:e0:48,ca:54:1c:90:43:dd,2,1,11,534
1784203467.3675206,ca:54:1c:90:43:dd,ce:48:47:c6:e0:48,1,2,10,492
1784203478.1785357,ca:54:1c:90:43:dd,ce:48:47:c6:e0:48,1,2,11,546
1784203478.180609,ce:48:47:c6:e0:48,ca:54:1c:90:43:dd,2,1,12,588
1784203483.224221,ca:54:1c:90:43:dd,ce:48:47:c6:e0:48,1,2,12,600
1784203483.2255263,ce:48:47:c6:e0:48,ca:54:1c:90:43:dd,2,1,13,642
1784203489.8080692,ca:54:1c:90:43:dd,ce:48:47:c6:e0:48,1,2,13,654
1784203489.8095078,ce:48:47:c6:e0:48,ca:54:1c:90:43:dd,2,1,14,696
1784203498.5831044,ca:54:1c:90:43:dd,ce:48:47:c6:e0:48,1,2,14,696
1784203498.5841255,ce:48:47:c6:e0:48,ca:54:1c:90:43:dd,2,1,15,738
1784203499.229584,ce:48:47:c6:e0:48,ca:54:1c:90:43:dd,2,1,16,780
1784203499.2307851,ca:54:1c:90:43:dd,ce:48:47:c6:e0:48,1,2,15,738
1784203519.1108105,ca:54:1c:90:43:dd,ce:48:47:c6:e0:48,1,2,16,792
1784203519.1118202,ce:48:47:c6:e0:48,ca:54:1c:90:43:dd,2,1,17,834
